node_name,rate,origin_traffic,traffic,log_time
美国1b-VIP,1,423383,413.46KB,2024-02-07 22:41:56
美国3a-VIP,1,418027,408.23KB,2024-02-07 22:42:22
香港g1a-VIP,1,1719218,1.64MB,2024-02-07 22:43:38
不限流量-美国2-VIP,0,868719,0B,2024-02-07 22:44:25
美国1b-VIP,1,98618,96.31KB,2024-02-07 22:44:57
美国3a-VIP,1,258003,251.96KB,2024-02-07 22:45:23
香港g1a-VIP,1,78637,76.79KB,2024-02-07 22:46:38
美国3a-VIP,1,1298136,1.24MB,2024-02-07 22:48:25
美国3a-VIP,1,4230320,4.03MB,2024-02-07 22:51:26
美国3a-VIP,1,2583908,2.46MB,2024-02-07 22:54:27
美国3a-VIP,1,1000964,977.5KB,2024-02-07 22:57:29
香港g1a-VIP,1,53848,52.59KB,2024-02-07 23:01:45
不限流量-美国2-VIP,0,146666,0B,2024-02-07 23:02:30
美国1b-VIP,1,113306,110.65KB,2024-02-07 23:03:05
美国3a-VIP,1,591694,577.83KB,2024-02-07 23:06:32
香港g1a-VIP,1,13693,13.37KB,2024-02-07 23:20:03
美国1b-VIP,1,11796,11.52KB,2024-02-07 23:21:13
香港g1a-VIP,1,690,690B,2024-02-07 23:23:03
美国3a-VIP,1,1560940,1.49MB,2024-02-07 23:45:51
美国3a-VIP,1,50329,49.15KB,2024-02-07 23:48:53
美国3a-VIP,1,823239,803.94KB,2024-02-07 23:51:54
美国3a-VIP,1,2601605,2.48MB,2024-02-07 23:54:56
美国3a-VIP,1,160233,156.48KB,2024-02-07 23:57:57
美国3a-VIP,1,2974035,2.84MB,2024-02-08 00:00:58
香港g1a-VIP,1,209395,204.49KB,2024-02-08 00:02:13
不限流量-美国2-VIP,0,9341,0B,2024-02-08 00:02:49
美国1b-VIP,1,61239,59.8KB,2024-02-08 00:03:33
美国3a-VIP,1,2537701,2.42MB,2024-02-08 00:03:59
香港g1a-VIP,1,41512,40.54KB,2024-02-08 00:05:14
美国3a-VIP,1,7819467,7.46MB,2024-02-08 00:07:01
美国3a-VIP,1,2848599,2.72MB,2024-02-08 00:10:02
美国3a-VIP,1,6807621,6.49MB,2024-02-08 00:13:04
美国3a-VIP,1,229797,224.41KB,2024-02-08 00:16:06
美国1b-VIP,1,2272630,2.17MB,2024-02-08 00:18:46
美国3a-VIP,1,17726,17.31KB,2024-02-08 00:19:07
香港g1a-VIP,1,93265,91.08KB,2024-02-08 00:20:17
不限流量-美国2-VIP,0,302757,0B,2024-02-08 00:20:56
美国1b-VIP,1,366748,358.15KB,2024-02-08 00:21:48
香港g1a-VIP,1,329426,321.71KB,2024-02-08 00:23:18
不限流量-美国2-VIP,0,167897,0B,2024-02-08 00:23:56
美国1b-VIP,1,278948,272.41KB,2024-02-08 00:24:49
香港g1a-VIP,1,372071,363.35KB,2024-02-08 00:26:18
不限流量-美国2-VIP,0,146766,0B,2024-02-08 00:26:57
美国1b-VIP,1,85095,83.1KB,2024-02-08 00:27:50
香港g1a-VIP,1,207169,202.31KB,2024-02-08 00:29:19
不限流量-美国2-VIP,0,73383,0B,2024-02-08 00:29:58
美国1b-VIP,1,8477,8.28KB,2024-02-08 00:45:58
美国3a-VIP,1,4175,4.08KB,2024-02-08 00:46:20
香港g1a-VIP,1,17971,17.55KB,2024-02-08 02:29:07
美国1b-VIP,1,24783,24.2KB,2024-02-08 02:31:40
不限流量-美国2-VIP,0,37371,0B,2024-02-08 04:19:07
日本5b-VIP,1,639,639B,2024-02-08 04:19:11
南非-VIP,1,426,426B,2024-02-08 04:19:16
马来西亚b-VIP,1,426,426B,2024-02-08 04:19:21
印度a-VIP,1,852,852B,2024-02-08 04:19:39
台湾2a-VIP,1,852,852B,2024-02-08 04:19:58
加国a-VIP,1,852,852B,2024-02-08 04:19:59
美国1b-VIP,1,50080,48.91KB,2024-02-08 04:20:17
日本7a-VIP,1,426,426B,2024-02-08 04:20:24
印尼a-VIP,1,852,852B,2024-02-08 04:20:27
香港g1a-VIP,1,125956,123KB,2024-02-08 04:20:42
不限流量-日本-VIP,0,426,0B,2024-02-08 04:20:43
台湾3a-VIP,1,426,426B,2024-02-08 04:20:53
台湾0a-VIP,1,852,852B,2024-02-08 04:21:00
俄国a-VIP,1,852,852B,2024-02-08 04:21:29
bt下载a-VIP,1,639,639B,2024-02-08 04:21:42
日本6b-VIP,1,426,426B,2024-02-08 04:21:42
不限流量-法国3-VIP,0,426,0B,2024-02-08 04:21:46
不限流量-美国3-VIP,0,426,0B,2024-02-08 04:22:04
不限流量-法国2-VIP,0,426,0B,2024-02-08 04:22:28
不限流量-法国1-VIP,0,426,0B,2024-02-08 04:22:35
不限流量-美国1-VIP,0,426,0B,2024-02-08 04:22:40
美国5a-VIP,1,426,426B,2024-02-08 04:34:36
泰国a-VIP,1,852,852B,2024-02-08 04:34:36
台湾5a-VIP,1,852,852B,2024-02-08 04:34:51
法国2a-VIP,1,852,852B,2024-02-08 04:34:52
德国a-VIP,1,852,852B,2024-02-08 04:34:58
日本4a-VIP,1,213,213B,2024-02-08 04:34:59
阿联酋a-VIP,1,852,852B,2024-02-08 04:35:00
日本1a-VIP,1,852,852B,2024-02-08 04:35:08
英国a-VIP,1,852,852B,2024-02-08 04:35:09
韩国b-VIP,1,852,852B,2024-02-08 04:35:14
新加坡3a-VIP,1,852,852B,2024-02-08 04:35:14
新加坡2a-VIP,1,852,852B,2024-02-08 04:35:20
美国1b-VIP,1,19887,19.42KB,2024-02-08 04:35:22
菲律宾a-VIP,1,852,852B,2024-02-08 04:35:22
美国4b-VIP,1,426,426B,2024-02-08 04:35:42
香港g1a-VIP,1,165820,161.93KB,2024-02-08 04:35:45
台湾4a-VIP,1,852,852B,2024-02-08 04:35:53
美国3a-VIP,1,426,426B,2024-02-08 04:35:57
台湾3a-VIP,1,426,426B,2024-02-08 04:36:02
美国2a-VIP,1,426,426B,2024-02-08 04:36:07
香港g2a-VIP,1,1278,1.25KB,2024-02-08 04:36:08
美国4a-VIP,1,426,426B,2024-02-08 04:36:11
阿根廷b-VIP,1,852,852B,2024-02-08 04:36:11
日本3a-VIP,1,852,852B,2024-02-08 04:36:15
土耳其b-VIP,1,852,852B,2024-02-08 04:36:40
澳洲a-VIP,1,852,852B,2024-02-08 04:36:42
越南a-VIP,1,852,852B,2024-02-08 04:36:44
美国2b-VIP,1,426,426B,2024-02-08 04:36:49
意大利a-VIP,1,852,852B,2024-02-08 04:36:54
美国1a-VIP,1,426,426B,2024-02-08 04:37:00
香港g3a-VIP,1,426,426B,2024-02-08 04:37:05
新加坡1b-VIP,1,852,852B,2024-02-08 04:37:09
香港t1a-VIP,1,852,852B,2024-02-08 04:37:14
日本2a-VIP,1,852,852B,2024-02-08 04:37:16
不限流量-美国2-VIP,0,14935,0B,2024-02-08 04:37:18
马来西亚b-VIP,1,426,426B,2024-02-08 04:37:23
美国3b-VIP,1,426,426B,2024-02-08 04:37:28
美国1b-VIP,1,23024,22.48KB,2024-02-08 04:38:23
香港g1a-VIP,1,222360,217.15KB,2024-02-08 04:38:46
香港g1a-VIP,1,99524,97.19KB,2024-02-08 05:35:56
美国3a-VIP,1,8404,8.21KB,2024-02-08 05:36:18
美国1b-VIP,1,8852,8.64KB,2024-02-08 05:38:46
日本6b-VIP,1,639,639B,2024-02-08 06:01:03
美国1b-VIP,1,56575,55.25KB,2024-02-08 06:01:11
bt下载a-VIP,1,426,426B,2024-02-08 06:01:23
日本5b-VIP,1,426,426B,2024-02-08 06:01:34
法国1b-VIP,1,852,852B,2024-02-08 06:02:12
日本4a-VIP,1,852,852B,2024-02-08 06:02:20
日本7a-VIP,1,426,426B,2024-02-08 06:02:41
香港g1a-VIP,1,120581,117.75KB,2024-02-08 06:03:00
美国1b-VIP,1,11600,11.33KB,2024-02-08 06:04:12
香港g1a-VIP,1,55941,54.63KB,2024-02-08 06:18:03
不限流量-美国2-VIP,0,9436,0B,2024-02-08 08:02:13
香港g1a-VIP,1,67765,66.18KB,2024-02-08 08:03:21
美国3a-VIP,1,8378,8.18KB,2024-02-08 08:04:17
美国1b-VIP,1,472503,461.43KB,2024-02-08 08:05:00
美国3a-VIP,1,11293,11.03KB,2024-02-08 08:10:19
美国1b-VIP,1,94744,92.52KB,2024-02-08 08:11:03
不限流量-美国2-VIP,0,226295,0B,2024-02-08 08:11:21
香港g1a-VIP,1,483635,472.3KB,2024-02-08 08:12:22
美国3a-VIP,1,34184,33.38KB,2024-02-08 08:13:21
美国1b-VIP,1,59181,57.79KB,2024-02-08 08:14:04
不限流量-美国2-VIP,0,250162,0B,2024-02-08 08:14:21
香港g1a-VIP,1,95141,92.91KB,2024-02-08 08:15:23
美国3a-VIP,1,17778,17.36KB,2024-02-08 08:37:31
美国1b-VIP,1,46161,45.08KB,2024-02-08 08:38:14
不限流量-美国2-VIP,0,159761,0B,2024-02-08 08:38:29
香港g1a-VIP,1,427317,417.3KB,2024-02-08 08:39:27
美国3a-VIP,1,1580190,1.51MB,2024-02-08 08:40:32
美国1b-VIP,1,88564,86.49KB,2024-02-08 08:41:15
不限流量-美国2-VIP,0,389907,0B,2024-02-08 08:41:29
香港g1a-VIP,1,363537,355.02KB,2024-02-08 08:42:28
美国3a-VIP,1,377573,368.72KB,2024-02-08 08:43:34
美国1b-VIP,1,21597,21.09KB,2024-02-08 08:44:17
不限流量-美国2-VIP,0,169065,0B,2024-02-08 08:44:30
香港g1a-VIP,1,79969,78.09KB,2024-02-08 08:45:28
美国3a-VIP,1,5059,4.94KB,2024-02-08 09:01:42
美国1b-VIP,1,4520,4.41KB,2024-02-08 09:02:24
香港g1a-VIP,1,17970,17.55KB,2024-02-08 09:03:32
美国3a-VIP,1,8269,8.08KB,2024-02-08 09:04:43
不限流量-美国2-VIP,0,2344,0B,2024-02-08 09:05:36
美国1b-VIP,1,100188,97.84KB,2024-02-08 09:20:33
不限流量-美国2-VIP,0,232340,0B,2024-02-08 09:20:53
香港g1a-VIP,1,620322,605.78KB,2024-02-08 09:21:36
美国3a-VIP,1,58124,56.76KB,2024-02-08 09:22:51
美国1b-VIP,1,869612,849.23KB,2024-02-08 09:23:34
不限流量-美国2-VIP,0,869949,0B,2024-02-08 09:23:53
香港g1a-VIP,1,2177492,2.08MB,2024-02-08 09:24:36
美国3a-VIP,1,5468,5.34KB,2024-02-08 09:25:52
美国1b-VIP,1,207384,202.52KB,2024-02-08 09:26:35
不限流量-美国2-VIP,0,200480,0B,2024-02-08 09:26:54
香港g1a-VIP,1,180480,176.25KB,2024-02-08 09:27:37
印度a-VIP,1,4265004,4.07MB,2024-02-08 12:24:23
印度a-VIP,1,50340,49.16KB,2024-02-08 12:27:24
印度a-VIP,1,53312,52.06KB,2024-02-08 12:30:25
印度a-VIP,1,19733581,18.82MB,2024-02-08 12:33:26
印度a-VIP,1,25501801,24.32MB,2024-02-08 12:42:28
印度a-VIP,1,44993224,42.91MB,2024-02-08 12:45:29
印度a-VIP,1,44595739,42.53MB,2024-02-08 12:48:30
印度a-VIP,1,43851088,41.82MB,2024-02-08 12:51:31
印度a-VIP,1,43880240,41.85MB,2024-02-08 12:54:32
印度a-VIP,1,39527071,37.7MB,2024-02-08 12:57:33
印度a-VIP,1,73197984,69.81MB,2024-02-08 14:49:04
印度a-VIP,1,19698093,18.79MB,2024-02-08 14:52:04
印度a-VIP,1,15527950,14.81MB,2024-02-08 14:55:05
印度a-VIP,1,2984673,2.85MB,2024-02-08 14:58:06
印度a-VIP,1,82956,81.01KB,2024-02-08 15:01:07
印度a-VIP,1,956461,934.04KB,2024-02-08 15:04:08
印度a-VIP,1,10136647,9.67MB,2024-02-08 15:07:09
印度a-VIP,1,10215746,9.74MB,2024-02-08 15:10:09
印度a-VIP,1,8019472,7.65MB,2024-02-08 15:13:10
印度a-VIP,1,13852490,13.21MB,2024-02-08 15:16:11
印度a-VIP,1,3059753,2.92MB,2024-02-08 15:19:12
印度a-VIP,1,106123,103.64KB,2024-02-08 15:22:13
印度a-VIP,1,147053,143.61KB,2024-02-08 15:25:13
印度a-VIP,1,52392,51.16KB,2024-02-08 15:28:14
印度a-VIP,1,48293,47.16KB,2024-02-08 15:31:15
印度a-VIP,1,246158,240.39KB,2024-02-08 15:34:16
印度a-VIP,1,3707613,3.54MB,2024-02-08 15:37:16
印度a-VIP,1,177093,172.94KB,2024-02-08 15:40:17
印度a-VIP,1,13547,13.23KB,2024-02-08 18:41:09
印度a-VIP,1,1179656,1.13MB,2024-02-08 18:44:10
印度a-VIP,1,14984695,14.29MB,2024-02-08 18:47:10
印度a-VIP,1,16377757,15.62MB,2024-02-08 18:50:11
印度a-VIP,1,16421345,15.66MB,2024-02-08 18:53:12
印度a-VIP,1,22739701,21.69MB,2024-02-08 18:56:13
印度a-VIP,1,9409002,8.97MB,2024-02-08 18:59:14
印度a-VIP,1,12316074,11.75MB,2024-02-08 19:02:14
印度a-VIP,1,30267080,28.86MB,2024-02-08 19:05:16
印度a-VIP,1,2639784,2.52MB,2024-02-08 19:08:17
印度a-VIP,1,392347,383.15KB,2024-02-08 19:11:18
印度a-VIP,1,224483,219.22KB,2024-02-08 19:14:18
印度a-VIP,1,2444420,2.33MB,2024-02-08 19:17:19
印度a-VIP,1,12489496,11.91MB,2024-02-08 19:20:20
印度a-VIP,1,20422191,19.48MB,2024-02-08 19:23:21
印度a-VIP,1,25612758,24.43MB,2024-02-08 19:26:21
印度a-VIP,1,1635180,1.56MB,2024-02-08 19:29:22
印度a-VIP,1,6367427,6.07MB,2024-02-08 19:32:23
印度a-VIP,1,10775068,10.28MB,2024-02-08 19:35:24
印度a-VIP,1,247136,241.34KB,2024-02-08 19:38:24
印度a-VIP,1,9000280,8.58MB,2024-02-08 19:41:25
印度a-VIP,1,6266989,5.98MB,2024-02-08 19:44:26
印度a-VIP,1,3096006,2.95MB,2024-02-08 19:47:27
印度a-VIP,1,2687308,2.56MB,2024-02-08 19:50:27
印度a-VIP,1,3252752,3.1MB,2024-02-08 19:53:28
印度a-VIP,1,6901251,6.58MB,2024-02-08 19:56:29
印度a-VIP,1,56995,55.66KB,2024-02-08 19:59:30
印度a-VIP,1,20198,19.72KB,2024-02-08 23:00:20
美国1b-VIP,1,17558,17.15KB,2024-02-08 23:14:23
越南a-VIP,1,852,852B,2024-02-08 23:14:28
日本6b-VIP,1,852,852B,2024-02-08 23:14:37
土耳其b-VIP,1,852,852B,2024-02-08 23:14:38
日本1a-VIP,1,852,852B,2024-02-08 23:14:42
新加坡2a-VIP,1,852,852B,2024-02-08 23:14:44
新加坡3a-VIP,1,852,852B,2024-02-08 23:14:46
香港g2a-VIP,1,1278,1.25KB,2024-02-08 23:14:47
南非-VIP,1,426,426B,2024-02-08 23:14:47
美国1a-VIP,1,426,426B,2024-02-08 23:14:48
日本5b-VIP,1,852,852B,2024-02-08 23:14:49
美国2b-VIP,1,426,426B,2024-02-08 23:14:53
不限流量-美国2-VIP,0,2122507,0B,2024-02-08 23:14:56
韩国b-VIP,1,852,852B,2024-02-08 23:14:57
英国a-VIP,1,852,852B,2024-02-08 23:14:59
澳洲a-VIP,1,852,852B,2024-02-08 23:15:08
台湾5a-VIP,1,852,852B,2024-02-08 23:15:09
菲律宾a-VIP,1,852,852B,2024-02-08 23:15:17
阿联酋a-VIP,1,852,852B,2024-02-08 23:15:18
阿根廷b-VIP,1,852,852B,2024-02-08 23:15:21
不限流量-美国1-VIP,0,426,0B,2024-02-08 23:15:21
美国3b-VIP,1,426,426B,2024-02-08 23:15:22
美国5a-VIP,1,426,426B,2024-02-08 23:15:22
德国a-VIP,1,852,852B,2024-02-08 23:15:24
印度a-VIP,1,852,852B,2024-02-08 23:15:24
俄国a-VIP,1,852,852B,2024-02-08 23:15:26
日本2a-VIP,1,852,852B,2024-02-08 23:15:26
日本7a-VIP,1,852,852B,2024-02-08 23:15:32
不限流量-法国2-VIP,0,426,0B,2024-02-08 23:15:34
不限流量-法国3-VIP,0,213,0B,2024-02-08 23:15:37
加国a-VIP,1,852,852B,2024-02-08 23:15:51
意大利a-VIP,1,852,852B,2024-02-08 23:16:08
新加坡1b-VIP,1,852,852B,2024-02-08 23:16:09
日本4a-VIP,1,852,852B,2024-02-08 23:16:12
不限流量-美国3-VIP,0,213,0B,2024-02-08 23:16:14
泰国a-VIP,1,852,852B,2024-02-08 23:16:22
马来西亚b-VIP,1,852,852B,2024-02-08 23:16:25
香港g3a-VIP,1,426,426B,2024-02-08 23:16:29
法国2a-VIP,1,852,852B,2024-02-08 23:16:29
台湾0a-VIP,1,852,852B,2024-02-08 23:16:36
印尼a-VIP,1,852,852B,2024-02-08 23:16:37
法国1b-VIP,1,852,852B,2024-02-08 23:16:39
美国4b-VIP,1,426,426B,2024-02-08 23:16:46
bt下载a-VIP,1,852,852B,2024-02-08 23:16:48
美国4a-VIP,1,426,426B,2024-02-08 23:16:50
美国3a-VIP,1,426,426B,2024-02-08 23:16:53
台湾2a-VIP,1,852,852B,2024-02-08 23:16:57
香港t1a-VIP,1,852,852B,2024-02-08 23:17:00
香港g1a-VIP,1,354768,346.45KB,2024-02-08 23:17:04
美国2a-VIP,1,426,426B,2024-02-08 23:17:07
台湾3a-VIP,1,852,852B,2024-02-08 23:17:08
日本3a-VIP,1,852,852B,2024-02-08 23:17:15
台湾4a-VIP,1,852,852B,2024-02-08 23:17:19
美国1b-VIP,1,374048,365.28KB,2024-02-08 23:17:24
不限流量-美国2-VIP,0,7899366,0B,2024-02-08 23:17:57
不限流量-日本-VIP,0,426,0B,2024-02-08 23:18:17
不限流量-美国3-VIP,0,426,0B,2024-02-08 23:19:46
美国3a-VIP,1,6929,6.77KB,2024-02-08 23:19:54
香港g1a-VIP,1,383676,374.68KB,2024-02-08 23:20:04
美国1b-VIP,1,17712332,16.89MB,2024-02-08 23:20:26
不限流量-美国2-VIP,0,556518,0B,2024-02-08 23:21:04
不限流量-法国1-VIP,0,426,0B,2024-02-08 23:22:56
香港g1a-VIP,1,369281,360.63KB,2024-02-08 23:23:05
美国1b-VIP,1,19439621,18.54MB,2024-02-08 23:23:27
